535,1926,7,8,5,29,6,6,23,25,23,30,0,0
536,1926,8,8,7,1,15,45,24,14,6,30,29,0
537,1926,9,8,8,2,1,16,24,27,3,30,0,0
538,1926,10,9,9,3,9,25,24,19,12,29,0,0
539,1926,11,8,10,4,12,8,23,28,9,30,0,0
540,1926,12,8,11,4,4,39,22,34,22,30,0,0
541,1927,1,6,12,3,15,45,21,12,9,29,0,0
542,1927,2,5,1,4,3,31,19,35,23,30,0,0
543,1927,3,6,2,3,21,51,21,59,22,29,0,0
544,1927,4,6,3,5,3,7,21,25,10,29,0,0
545,1927,5,6,4,6,20,54,22,8,10,30,0,0
546,1927,6,7,5,8,1,25,22,23,18,29,0,0
547,1927,7,8,6,10,11,50,24,17,5,30,0,0
548,1927,8,8,7,11,21,32,24,6,12,29,0,0
549,1927,9,8,8,13,0,6,24,17,9,30,0,0
550,1927,10,9,9,14,15,16,24,7,18,29,0,0
551,1927,11,8,10,15,17,57,23,14,15,30,0,0
552,1927,12,8,11,15,10,27,23,19,4,30,0,0
553,1928,1,6,12,14,21,32,21,55,14,30,0,0
554,1928,2,5,1,14,9,17,20,20,5,29,0,0
555,1928,3,6,2,15,3,38,21,45,4,30,0,0
556,1928,4,5,2,15,8,55,20,17,16,29,0,1
557,1928,5,6,3,17,2,44,21,53,15,29,0,0
558,1928,6,6,4,19,7,18,21,7,0,30,0,0
559,1928,7,7,5,20,17,45,23,3,11,29,0,0
560,1928,8,8,6,23,3,28,23,54,17,29,0,0
561,1928,9,8,7,25,6,2,23,6,15,30,0,0
562,1928,10,8,8,25,21,11,23,55,23,29,0,0
563,1928,11,7,9,26,23,50,22,10,21,30,0,0
564,1928,12,7,10,26,16,18,22,4,10,30,0,0
565,1929,1,6,11,26,3,23,20,43,20,30,0,0
566,1929,2,4,12,25,15,9,19,7,11,30,0,0
567,1929,3,6,1,25,9,32,21,35,10,29,0,0
568,1929,4,5,2,26,14,52,20,11,22,30,0,0
569,1929,5,6,3,27,8,41,21,48,21,29,0,0
570,1929,6,6,4,29,13,11,22,27,6,29,0,0
571,1929,7,7,6,1,23,32,23,54,16,29,30,0
572,1929,8,8,7,4,9,9,23,42,23,29,0,0
573,1929,9,8,8,6,11,40,23,53,20,30,0,0
574,1929,10,9,9,7,2,48,24,42,5,29,0,0
575,1929,11,8,10,8,5,28,23,29,2,30,0,0
576,1929,12,7,11,7,21,57,22,53,15,30,0,0
577,1930,1,6,12,7,9,3,21,23,2,30,0,0
578,1930,2,4,1,6,20,52,19,0,17,29,0,0
579,1930,3,6,2,7,15,17,21,30,16,30,0,0
580,1930,4,5,3,7,20,38,21,6,4,30,0,0
581,1930,5,6,4,8,14,28,22,42,3,29,0,0
582,1930,6,6,5,10,18,58,22,53,11,29,0,0
583,1930,7,8,6,13,5,20,23,42,22,30,0,0
584,1930,8,8,6,14,14,58,24,27,5,29,0,1
585,1930,9,8,7,16,17,29,24,36,2,29,0,0
586,1930,10,9,8,18,8,38,24,26,11,30,0,0
587,1930,11,8,9,18,11,21,23,35,8,29,0,0
588,1930,12,8,10,19,3,51,22,12,21,30,0,0
589,1931,1,6,11,18,14,56,21,18,8,30,0,0
590,1931,2,5,12,18,2,41,19,41,22,29,0,0
591,1931,3,6,1,18,21,3,21,7,22,30,0,0
592,1931,4,6,2,19,2,21,21,40,9,30,0,0
593,1931,5,6,3,19,20,10,22,16,9,29,0,0
594,1931,6,7,4,22,0,42,22,28,17,30,0,0
595,1931,7,8,5,23,11,6,24,22,4,29,0,0
596,1931,8,8,6,25,20,45,24,11,11,30,0,0
597,1931,9,8,7,26,23,18,24,24,8,29,0,0
598,1931,10,9,8,28,14,27,24,24,18,29,0,0
599,1931,11,8,9,29,18,12,23,25,14,30,0,0
600,1931,12,8,10,29,9,41,23,30,3,29,0,0
601,1932,1,6,11,29,20,46,21,7,14,30,0,0
602,1932,2,5,12,29,8,30,20,29,4,29,0,0
603,1932,3,6,1,30,2,50,21,54,3,30,0,0
604,1932,4,5,2,30,8,7,20,28,15,30,0,0
605,1932,5,6,4,1,1,55,21,7,15,29,30,0
606,1932,6,6,5,3,6,28,21,23,23,30,0,0
607,1932,7,7,6,4,16,53,23,18,10,29,0,0
608,1932,8,8,7,7,2,32,23,6,17,30,0,0
609,1932,9,8,8,8,5,3,23,16,14,29,0,0
610,1932,10,8,9,9,21,21,23,13,0,29,0,0
611,1932,11,7,10,10,22,50,22,11,20,30,0,0
612,1932,12,7,11,10,15,19,22,15,9,29,0,0
613,1933,1,6,12,11,2,24,20,53,19,30,0,0
614,1933,2,4,1,10,14,10,19,17,10,29,0,0
615,1933,3,6,2,11,8,28,21,44,9,30,0,0
616,1933,4,5,3,11,23,51,20,19,21,30,0,0
617,1933,5,6,4,12,7,48,21,57,20,29,0,0
618,1933,6,6,5,14,12,18,22,12,5,30,0,0
619,1933,7,7,5,15,22,45,23,6,16,30,0,1
620,1933,8,8,6,17,8,26,23,53,22,29,0,0
621,1933,9,8,7,19,10,58,23,1,20,30,0,0
622,1933,10,9,8,20,3,5,24,49,4,29,0,0
623,1933,11,8,9,21,4,44,23,55,1,30,0,0
624,1933,12,7,10,20,21,12,22,58,14,29,0,0
625,1934,1,6,11,21,8,17,21,53,1,29,0,0
626,1934,2,4,12,21,20,4,19,2,16,30,0,0
627,1934,3,6,1,21,14,27,21,28,15,29,0,0
628,1934,4,5,2,22,19,44,21,1,3,30,0,0
629,1934,5,6,3,23,13,31,22,35,2,29,0,0
630,1934,6,6,4,25,18,2,22,48,10,30,0,0
631,1934,7,8,5,27,4,25,23,44,21,30,0,0
632,1934,8,8,6,28,14,4,24,23,4,29,0,0
633,1934,9,8,7,30,16,37,24,53,2,30,0,0
634,1934,10,9,9,2,7,45,24,37,10,30,0,0
635,1934,11,8,10,2,10,27,23,45,7,30,0,0
636,1934,12,8,11,2,2,57,22,50,20,29,0,0
637,1935,1,6,12,2,14,3,21,29,7,30,0,0
638,1935,2,5,1,2,1,49,19,52,21,29,0,0
639,1935,3,6,2,2,20,11,21,18,21,29,0,0
640,1935,4,6,3,4,1,27,21,50,8,30,0,0
641,1935,5,6,4,4,19,12,22,25,8,29,0,0
642,1935,6,6,5,6,23,42,22,38,16,30,0,0
643,1935,7,8,6,8,10,6,24,33,3,29,0,0
644,1935,8,8,7,10,19,48,24,24,10,30,0,0
645,1935,9,8,8,11,22,25,24,39,7,30,0,0
646,1935,10,9,9,12,13,36,24,30,16,29,0,0
647,1935,11,8,10,13,16,18,23,36,13,30,0,0
648,1935,12,8,11,13,8,45,23,37,2,30,0,0
649,1936,1,6,12,12,19,47,21,13,13,29,0,0
650,1936,2,5,1,13,7,30,20,34,3,30,0,0
651,1936,3,6,2,13,1,50,21,58,2,29,0,0
652,1936,4,5,3,14,7,17,20,31,14,29,0,0
653,1936,5,6,3,16,0,57,21,8,14,30,0,1
654,1936,6,6,4,17,5,31,21,22,22,29,0,0
655,1936,7,7,5,19,15,59,23,18,9,29,0,0
656,1936,8,8,6,22,1,43,23,11,16,30,0,0
657,1936,9,8,7,23,4,21,23,26,13,30,0,0
658,1936,10,8,8,23,19,33,23,19,22,29,0,0
659,1936,11,7,9,24,22,15,22,30,19,30,0,0
660,1936,12,7,10,24,14,43,22,27,8,30,0,0
661,1937,1,6,11,24,1,44,20,1,19,30,0,0
662,1937,2,4,12,23,13,26,19,21,9,29,0,0
663,1937,3,6,1,24,7,45,21,46,8,30,0,0
664,1937,4,5,2,24,13,2,20,20,20,29,0,0
665,1937,5,6,3,26,6,51,21,57,19,29,0,0
666,1937,6,6,4,28,11,23,22,12,4,30,0,0
667,1937,7,7,5,29,21,46,23,7,15,29,0,0
668,1937,8,8,7,3,7,26,23,58,21,30,29,0
669,1937,9,8,8,4,10,0,23,12,19,29,0,0
670,1937,10,9,9,6,1,11,24,7,4,30,0,0
671,1937,11,8,10,6,3,56,23,17,1,30,0,0
672,1937,12,7,11,5,20,27,22,22,14,30,0,0
673,1938,1,6,12,5,7,32,21,59,0,29,0,0
674,1938,2,4,1,5,19,15,19,20,15,30,0,0
675,1938,3,6,2,5,13,34,21,43,14,30,0,0
676,1938,4,5,3,5,18,49,21,15,2,29,0,0
677,1938,5,6,4,7,12,36,22,51,1,29,0,0
678,1938,6,6,5,9,17,7,22,4,10,30,0,0
679,1938,7,8,6,11,3,32,23,57,20,29,0,0
680,1938,8,8,7,13,13,13,24,46,3,29,0,0
681,1938,9,8,7,15,15,49,24,0,1,30,0,1
682,1938,10,9,8,16,7,2,24,54,9,29,0,0
683,1938,11,8,9,17,9,49,23,7,7,30,0,0
684,1938,12,8,10,17,2,23,22,14,20,30,0,0
685,1939,1,6,11,16,13,28,21,51,6,29,0,0
686,1939,2,5,12,17,1,14,19,10,21,30,0,0
687,1939,3,6,1,16,19,27,21,29,20,30,0,0
688,1939,4,6,2,17,0,38,21,55,7,30,0,0
689,1939,5,6,3,17,18,21,22,27,7,29,0,0
690,1939,6,6,4,19,22,56,22,13,16,29,0,0
691,1939,7,8,5,22,9,19,24,37,2,30,0,0
692,1939,8,8,6,23,19,4,24,32,9,29,0,0
693,1939,9,8,7,25,21,42,24,50,6,29,0,0
694,1939,10,9,8,27,12,57,24,48,16,30,0,0
695,1939,11,8,9,27,15,40,23,59,12,29,0,0
696,1939,12,8,10,28,8,18,23,6,2,30,0,0
697,1940,1,6,11,27,19,24,21,44,12,29,0,0
698,1940,2,5,12,28,7,8,20,4,3,30,0,0
699,1940,3,6,1,28,1,24,21,24,2,30,0,0
700,1940,4,5,2,28,6,35,20,51,13,30,0,0
701,1940,5,6,3,29,0,16,21,23,13,29,0,0
702,1940,6,6,5,1,4,44,21,37,21,29,30,0
703,1940,7,7,6,3,15,8,23,35,8,30,0,0
704,1940,8,8,7,5,0,52,23,29,15,29,0,0
705,1940,9,8,8,7,3,30,23,46,12,29,0,0
706,1940,10,8,9,8,18,43,23,40,21,30,0,0
707,1940,11,7,10,8,22,38,22,49,18,29,0,0
708,1940,12,7,11,9,14,52,22,31,8,30,0,0
709,1941,1,6,12,9,1,4,20,34,18,29,0,0
710,1941,2,4,1,9,12,50,19,57,8,30,0,0
711,1941,3,6,2,9,7,10,21,21,8,30,0,0
712,1941,4,5,3,9,12,25,20,51,19,29,0,0
713,1941,5,6,4,11,6,10,21,23,19,30,0,0
714,1941,6,6,5,12,10,40,22,34,3,30,0,0
715,1941,7,7,6,13,21,7,23,27,14,29,0,0
716,1941,8,8,6,16,6,46,23,21,21,30,0,1
717,1941,9,8,7,17,9,24,23,30,18,29,0,0
718,1941,10,9,8,19,0,39,24,28,3,29,0,0
719,1941,11,8,9,20,3,25,23,38,0,30,0,0
720,1941,12,7,10,19,19,57,22,45,13,29,0,0
721,1942,1,6,11,20,7,19,21,24,0,30,0,0
722,1942,2,4,12,19,18,49,19,47,14,29,0,0
723,1942,3,6,1,20,13,10,21,11,14,30,0,0
724,1942,4,5,2,20,18,24,21,35,1,29,0,0
725,1942,5,6,3,22,12,7,22,9,1,30,0,0
726,1942,6,6,4,23,16,37,22,17,9,30,0,0
727,1942,7,8,5,25,2,52,23,8,20,29,0,0
728,1942,8,8,6,27,12,31,24,59,2,30,0,0
729,1942,9,8,7,28,15,7,24,17,0,29,0,0
730,1942,10,9,8,30,6,22,24,16,9,30,0,0
731,1942,11,8,10,1,9,12,23,31,6,30,0,0
732,1942,12,8,11,1,1,47,22,40,19,29,0,0
733,1943,1,6,12,1,12,55,21,19,6,30,0,0
734,1943,2,5,1,1,0,41,19,41,20,29,0,0
735,1943,3,6,2,1,18,59,21,3,20,30,0,0
736,1943,4,6,3,2,0,12,21,32,7,29,0,0
737,1943,5,6,4,3,17,54,22,3,7,30,0,0
738,1943,6,6,5,4,22,19,22,13,15,29,0,0
739,1943,7,8,6,7,8,39,24,5,2,30,0,0
740,1943,8,8,7,8,18,19,24,55,8,30,0,0
741,1943,9,8,8,9,20,56,24,12,6,29,0,0
742,1943,10,9,9,11,12,11,24,9,15,30,0,0
743,1943,11,8,10,11,14,59,23,22,12,29,0,0
744,1943,12,8,11,12,7,33,23,30,1,30,0,0
745,1944,1,6,12,11,18,40,21,8,12,29,0,0
746,1944,2,5,1,12,6,23,20,28,2,30,0,0
747,1944,3,6,2,12,0,41,21,49,1,29,0,0
748,1944,4,5,3,13,5,54,20,18,13,30,0,0
749,1944,5,5,4,13,23,40,21,51,12,29,0,0
750,1944,6,6,4,16,4,20,21,3,21,30,0,1
751,1944,7,7,5,17,14,37,23,56,7,29,0,0
752,1944,8,8,6,20,0,19,23,47,14,30,0,0
753,1944,9,8,7,21,2,56,23,2,12,29,0,0
754,1944,10,8,8,22,18,9,23,57,20,30,0,0
755,1944,11,7,9,22,20,55,22,8,18,30,0,0
756,1944,12,7,10,22,13,28,22,15,7,29,0,0
757,1945,1,6,11,23,0,35,20,54,17,30,0,0
758,1945,2,4,12,22,21,20,19,15,8,30,0,0
759,1945,3,6,1,22,6,38,21,38,7,29,0,0
760,1945,4,5,2,23,11,52,20,7,19,29,0,0
761,1945,5,6,3,25,5,37,21,41,18,30,0,0
762,1945,6,6,4,26,10,6,22,52,2,29,0,0
763,1945,7,7,5,28,20,27,23,46,13,29,0,0
764,1945,8,8,7,1,6,6,23,36,20,29,30,0
765,1945,9,8,8,3,8,39,23,50,17,30,0,0
766,1945,10,8,9,3,23,50,24,44,2,30,0,0
767,1945,11,8,10,4,2,35,22,56,23,30,0,0
768,1945,12,7,11,3,19,8,22,4,13,29,0,0
769,1946,1,6,12,4,6,17,20,45,23,30,0,0
770,1946,2,4,1,3,18,5,19,9,14,30,0,0
771,1946,3,6,2,3,12,25,21,33,13,29,0,0
772,1946,4,5,3,4,17,39,21,2,1,29,0,0
773,1946,5,6,4,6,11,22,22,34,0,30,0,0
774,1946,6,6,5,7,15,49,22,45,8,29,0,0
775,1946,7,8,6,10,2,11,23,37,19,29,0,0
776,1946,8,8,7,12,11,52,24,27,2,30,0,0
777,1946,9,8,8,13,14,28,23,41,23,29,0,0
778,1946,10,9,9,15,5,42,24,35,8,30,0,0
779,1946,11,8,10,15,8,28,23,47,5,30,0,0
780,1946,12,8,11,15,1,1,22,54,18,29,0,0
781,1947,1,6,12,15,12,11,21,35,5,30,0,0
782,1947,2,4,1,14,23,51,19,55,19,30,0,0
783,1947,3,6,2,14,18,12,21,15,19,30,0,0
784,1947,4,5,2,14,23,15,21,42,6,29,0,1
785,1947,5,6,3,16,17,5,22,13,6,29,0,0
786,1947,6,6,4,18,21,33,22,24,14,30,0,0
787,1947,7,8,5,20,7,56,24,19,1,29,0,0
788,1947,8,8,6,22,17,39,24,11,8,29,0,0
789,1947,9,8,7,24,20,17,24,28,5,30,0,0
790,1947,10,9,8,25,11,32,24,24,14,29,0,0
791,1947,11,8,9,26,14,19,23,37,11,30,0,0
792,1947,12,8,10,26,6,53,23,45,0,29,0,0
793,1948,1,6,11,26,18,19,21,19,11,30,0,0
794,1948,2,5,12,26,5,43,20,37,1,30,0,0
795,1948,3,5,1,25,23,58,21,57,0,30,0,0
796,1948,4,5,2,26,5,10,20,25,12,29,0,0
797,1948,5,5,3,27,22,53,21,58,11,30,0,0
798,1948,6,6,4,29,3,21,21,11,20,29,0,0
799,1948,7,7,6,1,13,44,23,8,7,29,30,0
800,1948,8,7,7,3,23,27,23,3,14,29,0,0
801,1948,9,8,8,6,2,6,23,22,11,30,0,0
802,1948,10,8,9,6,17,21,23,19,20,29,0,0
803,1948,11,7,10,7,20,7,22,30,17,30,0,0
804,1948,12,7,11,7,12,38,22,34,6,29,0,0
805,1949,1,5,12,7,23,42,20,9,17,30,0,0
806,1949,2,4,1,7,11,23,19,24,7,30,0,0
807,1949,3,6,2,7,5,40,21,49,6,29,0,0
808,1949,4,5,3,8,10,52,20,18,18,30,0,0
809,1949,5,6,4,9,4,37,21,52,17,30,0,0
810,1949,6,6,5,10,9,7,22,3,2,29,0,0
811,1949,7,7,6,12,19,32,23,57,12,30,0,0
812,1949,8,8,7,14,5,16,23,49,19,29,0,0
813,1949,9,8,7,16,7,55,23,6,17,29,0,1
814,1949,10,8,8,17,23,12,24,4,2,30,0,0
815,1949,11,8,9,18,2,0,22,17,23,29,0,0
816,1949,12,7,10,18,18,34,22,24,12,30,0,0
817,1950,1,6,11,18,5,39,20,0,23,29,0,0
818,1950,2,4,12,18,17,21,19,18,13,30,0,0
819,1950,3,6,1,18,11,36,21,36,12,29,0,0
820,1950,4,5,2,19,16,45,20,0,0,30,0,0
821,1950,5,6,3,20,10,25,21,28,23,30,0,0
822,1950,6,6,4,21,14,52,22,37,7,29,0,0
823,1950,7,8,5,24,1,14,23,30,18,30,0,0
824,1950,8,8,6,25,10,56,24,24,1,30,0,0
825,1950,9,8,7,26,13,34,23,44,22,29,0,0
826,1950,10,9,8,28,4,52,24,45,7,29,0,0
827,1950,11,8,9,29,7,44,23,3,5,30,0,0
828,1950,12,8,10,29,0,22,22,14,18,29,0,0
829,1951,1,6,11,29,11,31,21,53,4,30,0,0
830,1951,2,4,12,28,23,14,19,10,19,29,0,0
831,1951,3,6,1,29,17,27,21,26,18,30,0,0
832,1951,4,5,2,29,22,33,21,54,5,29,0,0
833,1951,5,6,4,1,16,10,22,16,5,30,30,0
834,1951,6,6,5,2,20,33,22,25,13,29,0,0
835,1951,7,8,6,5,6,54,24,21,0,30,0,0
836,1951,8,8,7,6,16,38,24,17,7,29,0,0
837,1951,9,8,8,8,19,19,24,38,4,30,0,0
838,1951,10,9,9,9,10,37,24,37,13,29,0,0
839,1951,11,8,10,10,13,27,23,52,10,30,0,0
840,1951,12,8,11,10,6,3,23,1,0,29,0,0
841,1952,1,6,12,10,17,10,21,39,10,30,0,0
842,1952,2,5,1,10,4,54,20,57,0,29,0,0
843,1952,3,5,2,10,23,0,21,14,0,30,0,0
844,1952,4,5,3,11,4,16,20,37,11,29,0,0
845,1952,5,5,4,12,21,54,21,4,11,30,0,0
846,1952,6,6,5,14,2,21,21,13,19,29,0,0
847,1952,7,7,5,16,12,45,23,8,6,30,0,1
848,1952,8,7,6,17,22,32,23,3,13,29,0,0
849,1952,9,8,7,20,1,14,23,24,10,30,0,0
850,1952,10,8,8,20,16,33,23,23,19,30,0,0
851,1952,11,7,9,20,19,22,22,36,16,29,0,0
852,1952,12,7,10,21,11,56,22,44,5,30,0,0
853,1953,1,5,11,20,23,3,20,22,16,29,0,0
854,1953,2,4,12,21,10,46,19,42,6,30,0,0
855,1953,3,6,1,21,5,3,21,58,5,29,0,0
856,1953,4,5,2,22,10,13,20,26,17,30,0,0
857,1953,5,6,3,23,3,53,21,54,16,29,0,0
858,1953,6,6,4,25,8,17,22,0,1,29,0,0
859,1953,7,7,5,27,18,36,23,53,11,30,0,0
860,1953,8,8,6,29,4,15,23,46,18,30,0,0
861,1953,9,8,8,1,6,54,23,7,16,30,29,0
862,1953,10,8,9,1,22,11,24,7,1,30,0,0
863,1953,11,8,10,2,1,2,22,23,22,29,0,0
864,1953,12,7,11,2,17,38,22,32,11,30,0,0
865,1954,1,6,12,2,4,46,20,12,22,29,0,0
866,1954,2,4,1,2,16,31,19,32,12,30,0,0
867,1954,3,6,2,2,10,49,21,54,11,29,0,0
868,1954,4,5,3,3,16,0,20,20,23,30,0,0
869,1954,5,6,4,4,9,47,21,48,22,29,0,0
870,1954,6,6,5,6,14,2,22,55,6,29,0,0
871,1954,7,8,6,9,0,20,23,45,17,30,0,0
872,1954,8,8,7,10,10,0,24,37,0,29,0,0
873,1954,9,8,8,12,12,39,23,56,21,30,0,0
874,1954,10,9,9,13,3,58,24,57,6,30,0,0
875,1954,11,8,10,13,6,51,23,15,4,29,0,0
876,1954,12,7,11,13,23,29,22,25,17,30,0,0
877,1955,1,6,12,13,10,36,21,2,4,30,0,0
878,1955,2,4,1,12,22,18,19,19,18,29,0,0
879,1955,3,6,2,13,16,32,21,36,17,30,0,0
880,1955,4,5,3,13,21,39,21,58,4,29,0,0
881,1955,5,6,3,15,15,18,22,25,4,30,0,1
882,1955,6,6,4,16,19,44,22,32,12,29,0,0
883,1955,7,8,5,19,6,7,23,25,23,29,0,0
884,1955,8,8,6,21,15,50,24,20,6,30,0,0
885,1955,9,8,7,22,18,32,24,42,3,29,0,0
886,1955,10,9,8,24,9,53,24,44,12,30,0,0
887,1955,11,8,9,24,12,46,23,2,10,29,0,0
888,1955,12,8,10,25,5,23,22,12,23,30,0,0
889,1956,1,6,11,24,16,31,21,9,10,30,0,0
890,1956,2,5,12,24,4,13,20,5,0,30,0,0
891,1956,3,5,1,23,22,25,20,21,23,29,0,0
892,1956,4,5,2,25,3,32,20,44,10,30,0,0
893,1956,5,5,3,25,21,11,21,13,10,29,0,0
894,1956,6,6,4,28,1,36,21,24,18,30,0,0
895,1956,7,7,5,29,11,59,23,21,5,29,0,0
896,1956,8,7,7,2,21,41,23,15,12,30,29,0
897,1956,9,8,8,4,0,20,23,36,9,29,0,0
898,1956,10,8,9,5,15,37,23,35,18,30,0,0
899,1956,11,7,10,5,18,27,22,51,15,29,0,0
900,1956,12,7,11,6,11,3,22,0,5,30,0,0
901,1957,1,5,12,5,22,11,20,39,15,30,0,0
902,1957,2,4,1,5,9,55,19,58,5,30,0,0
903,1957,3,6,2,5,4,11,21,17,5,29,0,0
904,1957,4,5,3,6,9,19,20,42,16,30,0,0
905,1957,5,6,4,7,2,59,21,11,16,29,0,0
906,1957,6,6,5,9,7,25,22,21,0,30,0,0
907,1957,7,7,6,10,17,49,23,15,11,29,0,0
908,1957,8,8,7,13,3,33,23,8,18,29,0,0
909,1957,9,8,8,15,6,13,23,27,15,30,0,0
910,1957,10,8,8,15,21,31,24,25,0,29,0,1
911,1957,11,8,9,17,0,21,22,40,21,30,0,0
912,1957,12,7,10,16,16,57,22,49,10,29,0,0
913,1958,1,6,11,17,4,5,20,29,21,30,0,0
914,1958,2,4,12,16,15,50,19,49,11,29,0,0
915,1958,3,6,1,17,10,6,21,6,11,30,0,0
916,1958,4,5,2,17,15,13,20,28,22,30,0,0
917,1958,5,6,3,18,8,50,21,52,21,30,0,0
918,1958,6,6,4,19,13,13,22,58,5,29,0,0
919,1958,7,7,5,21,23,34,23,51,16,30,0,0
920,1958,8,8,6,23,9,18,23,47,23,29,0,0
921,1958,9,8,7,25,12,0,23,10,21,29,0,0
922,1958,10,9,8,27,3,20,24,12,6,30,0,0
923,1958,11,8,9,27,6,13,23,30,3,29,0,0
924,1958,12,7,10,27,22,50,22,40,16,30,0,0
925,1959,1,6,11,27,9,59,21,20,3,29,0,0
926,1959,2,4,12,27,21,43,19,38,17,30,0,0
927,1959,3,6,1,27,15,57,21,55,16,29,0,0
928,1959,4,5,2,28,21,4,21,17,4,30,0,0
929,1959,5,6,3,29,14,39,22,43,3,30,0,0
930,1959,6,6,5,1,19,1,22,50,11,30,29,0
931,1959,7,8,6,3,5,21,23,46,22,29,0,0
932,1959,8,8,7,5,15,5,24,44,5,30,0,0
933,1959,9,8,8,6,17,49,24,9,3,29,0,0
934,1959,10,9,9,8,9,11,24,12,12,30,0,0
935,1959,11,8,10,8,12,3,23,28,9,29,0,0
936,1959,12,8,11,9,4,38,22,35,22,30,0,0
937,1960,1,6,12,8,15,43,21,10,9,29,0,0
938,1960,2,5,1,9,3,23,19,26,23,30,0,0
939,1960,3,5,2,8,21,36,20,43,22,29,0,0
940,1960,4,5,3,10,2,44,20,6,10,30,0,0
941,1960,5,5,4,10,20,23,21,34,9,29,0,0
942,1960,6,6,5,13,0,49,21,42,17,30,0,0
943,1960,7,7,6,14,11,13,23,38,4,30,0,0
944,1960,8,7,6,15,21,0,23,35,11,29,0,1
945,1960,9,7,7,17,23,46,23,59,8,30,0,0
946,1960,10,8,8,18,15,9,23,2,18,29,0,0
947,1960,11,7,9,19,18,2,22,18,15,30,0,0
948,1960,12,7,10,19,10,38,22,26,4,29,0,0
949,1961,1,5,11,19,21,43,20,1,15,30,0,0
950,1961,2,4,12,19,9,23,19,17,5,29,0,0
